matchName,name,tAmount,seatFill,tCapacity,winAmount,cPublishTime,profit,created,matchPTime,realMTime
Mumbai Indians vs Sunrisers Hyderabad,Mega Contest,15.0,108,300,1500.0,2019-05-01 16:17:35,120.0,2019-05-01 16:17:35,2019-04-30 12:25:38,2019-05-02 20:30:00
Kings XI Punjab vs Kolkata Knight Riders,Grab The Piece,10.0,85,300,750.0,2019-05-02 02:17:39,100.0,2019-05-02 02:17:39,2019-04-30 12:25:38,2019-05-03 20:30:00
Kings XI Punjab vs Kolkata Knight Riders,Mega Contest,15.0,98,300,1500.0,2019-05-02 02:15:58,-30.0,2019-05-02 02:15:58,2019-04-30 12:25:38,2019-05-03 20:30:00
Delhi Capitals vs Rajasthan Royals,Grab The Piece,10.0,52,300,750.0,2019-05-03 03:15:15,-230.0,2019-05-03 03:15:15,2019-04-30 12:25:38,2019-05-04 16:30:00
Delhi Capitals vs Rajasthan Royals,Mega Contest,15.0,66,300,1500.0,2019-05-03 03:12:40,-510.0,2019-05-03 03:12:40,2019-04-30 12:25:38,2019-05-04 16:30:00
Royal Challengers Bangalore vs Sunrisers Hyderabad,Mega Contest,15.0,67,300,1500.0,2019-05-03 05:35:15,-495.0,2019-05-03 05:35:15,2019-04-30 12:25:38,2019-05-04 20:30:00
Royal Challengers Bangalore vs Sunrisers Hyderabad,Grab The Piece,10.0,61,300,750.0,2019-05-03 05:41:45,-140.0,2019-05-03 05:41:45,2019-04-30 12:25:38,2019-05-04 20:30:00
Ireland vs West Indies,Grab The Piece,10.0,39,300,750.0,2019-05-03 18:59:58,-360.0,2019-05-03 18:59:58,2019-04-30 12:25:38,2019-05-05 15:45:00
Ireland vs West Indies,Mega Contest,15.0,61,300,1500.0,2019-05-03 18:58:11,-585.0,2019-05-03 18:58:11,2019-04-30 12:25:38,2019-05-05 15:45:00
Kings XI Punjab vs Chennai Super Kings,Grab The Piece,10.0,44,300,750.0,2019-05-04 02:23:46,-310.0,2019-05-04 02:23:46,2019-04-30 12:25:38,2019-05-05 16:30:00
Kings XI Punjab vs Chennai Super Kings,Mega Contest,15.0,50,300,1500.0,2019-05-04 02:23:02,-750.0,2019-05-04 02:23:02,2019-04-30 12:25:38,2019-05-05 16:30:00
England vs Pakistan,Grab The Piece,10.0,40,300,750.0,2019-05-04 02:28:27,-350.0,2019-05-04 02:28:27,2019-04-30 12:25:38,2019-05-05 19:30:00
England vs Pakistan,Mega Contest,15.0,54,300,1500.0,2019-05-04 02:27:37,-690.0,2019-05-04 02:27:37,2019-04-30 12:25:38,2019-05-05 19:30:00
Mumbai Indians vs Kolkata Knight Riders,Grab The Piece,10.0,53,300,750.0,2019-05-04 14:01:58,-220.0,2019-05-04 14:01:58,2019-04-30 12:25:38,2019-05-05 20:30:00
Mumbai Indians vs Kolkata Knight Riders,Mega Contest,15.0,62,300,1500.0,2019-05-04 14:01:09,-570.0,2019-05-04 14:01:09,2019-04-30 12:25:38,2019-05-05 20:30:00
West Indies vs Bangladesh,Mega Contest,15.0,88,350,1500.0,2019-05-06 02:13:34,-180.0,2019-05-06 02:13:34,2019-04-30 12:25:38,2019-05-07 15:45:00
West Indies vs Bangladesh,Grab The Piece,10.0,65,350,750.0,2019-05-06 02:14:22,-100.0,2019-05-06 02:14:22,2019-04-30 12:25:38,2019-05-07 15:45:00
England vs Pakistan,Mega Contest,15.0,82,300,1500.0,2019-05-07 16:15:43,-270.0,2019-05-07 16:15:43,2019-04-30 12:25:38,2019-05-08 18:00:00
Ireland vs Bangladesh,Grab The Piece,10.0,64,300,750.0,2019-05-08 02:15:30,-110.0,2019-05-08 02:15:30,2019-04-30 12:25:38,2019-05-09 15:45:00
Ireland vs Bangladesh,Mega Contest,15.0,93,300,1500.0,2019-05-08 02:14:43,-105.0,2019-05-08 02:14:43,2019-04-30 12:25:38,2019-05-09 15:45:00
Ireland vs West Indies,Mega Contest,15.0,83,300,1500.0,2019-05-10 06:21:42,-255.0,2019-05-10 06:21:42,2019-04-30 12:25:38,2019-05-11 15:45:00
England vs Pakistan,Mega Contest,15.0,79,300,1500.0,2019-05-10 06:25:03,-315.0,2019-05-10 06:25:03,2019-04-30 12:25:38,2019-05-11 16:00:00
West Indies vs Bangladesh,Grab The Piece,10.0,69,350,750.0,2019-05-12 02:27:55,-60.0,2019-05-12 02:27:55,2019-04-30 12:25:38,2019-05-13 15:45:00
West Indies vs Bangladesh,Mega Contest,15.0,105,350,1500.0,2019-05-12 02:27:09,75.0,2019-05-12 02:27:09,2019-04-30 12:25:38,2019-05-13 15:45:00
England vs Pakistan,Mega Contest,15.0,104,300,1500.0,2019-05-13 02:35:11,60.0,2019-05-13 02:35:11,2019-04-30 12:25:38,2019-05-14 18:00:00
Ireland vs Bangladesh,Grab The Piece,10.0,88,300,750.0,2019-05-14 02:03:56,130.0,2019-05-14 02:03:56,2019-04-30 12:25:38,2019-05-15 15:45:00
Ireland vs Bangladesh,Mega Contest,15.0,98,300,1500.0,2019-05-14 02:03:12,-30.0,2019-05-14 02:03:12,2019-04-30 12:25:38,2019-05-15 15:45:00
England vs Pakistan,Mega Contest,15.0,106,300,1500.0,2019-05-15 05:58:07,90.0,2019-05-15 05:58:07,2019-04-30 12:25:38,2019-05-17 18:00:00
Scotland vs Sri Lanka,Grab The Piece,10.0,90,300,750.0,2019-05-18 00:35:19,150.0,2019-05-18 00:35:19,2019-04-30 12:25:38,2019-05-18 16:00:00
England vs Pakistan,Mega Contest,15.0,90,300,1500.0,2019-05-18 15:48:44,-150.0,2019-05-18 15:48:44,2019-04-30 12:25:38,2019-05-19 16:00:00
Ireland vs Afghanistan,Grab The Piece,10.0,104,300,750.0,2019-05-19 15:49:35,290.0,2019-05-19 15:49:35,2019-04-30 12:25:38,2019-05-21 15:45:00
Scotland vs Sri Lanka,Grab The Piece,10.0,76,300,750.0,2019-05-19 15:53:58,10.0,2019-05-19 15:53:58,2019-04-30 12:25:38,2019-05-21 16:00:00
England vs South Africa,Spice On Demand,30.0,25,25,520.0,2019-05-29 12:47:02,230.0,2019-05-29 12:47:02,2019-04-30 12:25:38,2019-05-30 15:30:00
England vs South Africa,Spicy Battle,20.0,20,20,400.0,2019-05-27 22:35:58,0.0,2019-05-27 22:35:58,2019-04-30 12:25:38,2019-05-30 15:30:00
England vs South Africa,Mega Contest,15.0,200,300,1500.0,2019-05-27 22:32:35,1500.0,2019-05-27 22:32:35,2019-04-30 12:25:38,2019-05-30 15:30:00
West Indies vs Pakistan,Grab The Piece,10.0,211,350,750.0,2019-05-30 02:06:17,1360.0,2019-05-30 02:06:17,2019-04-30 12:25:38,2019-05-31 15:30:00
West Indies vs Pakistan,Mega Contest,15.0,173,350,1500.0,2019-05-30 02:05:27,1095.0,2019-05-30 02:05:27,2019-04-30 12:25:38,2019-05-31 15:30:00
West Indies vs Pakistan,Spicy Battle,30.0,25,25,520.0,2019-05-30 13:07:13,230.0,2019-05-30 13:07:13,2019-04-30 12:25:38,2019-05-31 15:30:00
Mumbai Indians vs Chennai Super Kings,Grab The Piece,10.0,64,300,750.0,2019-05-06 12:27:31,-110.0,2019-05-06 12:27:31,2019-05-06 00:10:12,2019-05-07 20:00:00
Mumbai Indians vs Chennai Super Kings,Mega Contest,15.0,77,300,1500.0,2019-05-06 12:26:34,-345.0,2019-05-06 12:26:34,2019-05-06 00:10:12,2019-05-07 20:00:00
Delhi Capitals vs Sunrisers Hyderabad,Grab The Piece,10.0,70,300,750.0,2019-05-07 16:19:11,-50.0,2019-05-07 16:19:11,2019-05-06 00:10:12,2019-05-08 20:00:00
Delhi Capitals vs Sunrisers Hyderabad,Mega Contest,15.0,75,300,1500.0,2019-05-07 16:18:22,-375.0,2019-05-07 16:18:22,2019-05-06 00:10:12,2019-05-08 20:00:00
Chennai Super Kings vs Delhi Capitals,Grab The Piece,10.0,62,300,750.0,2019-05-09 02:29:40,-130.0,2019-05-09 02:29:40,2019-05-09 00:18:02,2019-05-10 20:00:00
Chennai Super Kings vs Delhi Capitals,Mega Contest,15.0,98,300,1500.0,2019-05-09 02:28:56,-30.0,2019-05-09 02:28:56,2019-05-09 00:18:02,2019-05-10 20:00:00
Mumbai Indians vs Chennai Super Kings,Grab The Piece,10.0,114,300,750.0,2019-05-11 02:56:17,390.0,2019-05-11 02:56:17,2019-05-11 00:34:10,2019-05-12 20:00:00
Mumbai Indians vs Chennai Super Kings,Mega Contest,15.0,167,350,2250.0,2019-05-11 02:55:30,255.0,2019-05-11 02:55:30,2019-05-11 00:34:10,2019-05-12 20:00:00
Bangladesh vs West Indies,Grab The Piece,10.0,86,300,750.0,2019-05-16 06:18:20,110.0,2019-05-16 06:18:20,2019-05-15 23:23:18,2019-05-17 15:45:00
Bangladesh vs West Indies,Mega Contest,15.0,102,300,1500.0,2019-05-16 06:17:26,30.0,2019-05-16 06:17:26,2019-05-15 23:23:18,2019-05-17 15:45:00
North Mumbai Panthers vs SOBO SuperSonics,Grab The Piece,10.0,66,300,750.0,2019-05-26 04:15:49,-90.0,2019-05-26 04:15:49,2019-05-26 02:13:36,2019-05-26 20:00:00
New Zealand vs Sri Lanka,Spicy Battle,30.0,25,25,520.0,2019-05-31 12:33:49,230.0,2019-05-31 12:33:49,2019-05-30 23:25:34,2019-06-01 15:30:00
New Zealand vs Sri Lanka,Grab The Piece,10.0,272,550,800.0,2019-05-31 02:54:07,1920.0,2019-05-31 02:54:07,2019-05-30 23:25:34,2019-06-01 15:30:00
New Zealand vs Sri Lanka,Mega Contest,15.0,147,550,1550.0,2019-05-31 02:52:37,655.0,2019-05-31 02:52:37,2019-05-30 23:25:34,2019-06-01 15:30:00
Afghanistan vs Australia,Spicy Battle,30.0,25,25,520.0,2019-05-31 14:31:34,230.0,2019-05-31 14:31:34,2019-05-30 23:25:34,2019-06-01 18:30:00
Afghanistan vs Australia,Grab The Piece,10.0,212,550,800.0,2019-05-31 03:07:34,1320.0,2019-05-31 03:07:34,2019-05-30 23:25:34,2019-06-01 18:30:00
Afghanistan vs Australia,Mega Contest,15.0,157,550,1550.0,2019-05-31 03:05:40,805.0,2019-05-31 03:05:40,2019-05-30 23:25:34,2019-06-01 18:30:00
South Africa vs Bangladesh,Spicy Battle,30.0,25,25,520.0,2019-06-01 14:12:10,230.0,2019-06-01 14:12:10,2019-05-30 23:25:34,2019-06-02 15:30:00
South Africa vs Bangladesh,Grab The Piece,10.0,337,550,1000.0,2019-06-01 03:09:25,2370.0,2019-06-01 03:09:25,2019-05-30 23:25:34,2019-06-02 15:30:00
South Africa vs Bangladesh,Mega Contest,15.0,238,500,2000.0,2019-06-01 03:07:42,1570.0,2019-06-01 03:07:42,2019-05-30 23:25:34,2019-06-02 15:30:00
England vs Pakistan,Mega Contest,15.0,219,600,2000.0,2019-06-02 02:33:54,1285.0,2019-06-02 02:33:54,2019-05-30 23:25:34,2019-06-03 15:30:00
England vs Pakistan,Spicy Battle,30.0,25,25,520.0,2019-06-02 14:05:51,230.0,2019-06-02 14:05:51,2019-05-30 23:25:34,2019-06-03 15:30:00
England vs Pakistan,Grab The Piece,10.0,273,600,1000.0,2019-06-02 02:35:31,1730.0,2019-06-02 02:35:31,2019-05-30 23:25:34,2019-06-03 15:30:00
Afghanistan vs Sri Lanka,Spicy Battle,30.0,25,25,520.0,2019-06-03 14:01:23,230.0,2019-06-03 14:01:23,2019-05-30 23:25:34,2019-06-04 15:30:00
Afghanistan vs Sri Lanka,Grab The Piece,10.0,162,650,1000.0,2019-06-03 02:22:58,620.0,2019-06-03 02:22:58,2019-05-30 23:25:34,2019-06-04 15:30:00
Afghanistan vs Sri Lanka,Mega Contest,15.0,163,600,2000.0,2019-06-03 02:21:28,445.0,2019-06-03 02:21:28,2019-05-30 23:25:34,2019-06-04 15:30:00
South Africa vs India,Spicy Battle,30.0,25,25,520.0,2019-06-04 13:54:25,230.0,2019-06-04 13:54:25,2019-05-30 23:25:34,2019-06-05 15:30:00
South Africa vs India,Grab The Piece,10.0,207,700,1000.0,2019-06-04 02:15:10,1070.0,2019-06-04 02:15:10,2019-05-30 23:25:34,2019-06-05 15:30:00
South Africa vs India,Mega Contest,15.0,162,650,2000.0,2019-06-04 02:13:50,430.0,2019-06-04 02:13:50,2019-05-30 23:25:34,2019-06-05 15:30:00
Bangladesh vs New Zealand,Spicy Battle,30.0,25,25,520.0,2019-06-04 14:31:43,230.0,2019-06-04 14:31:43,2019-05-30 23:25:34,2019-06-05 18:30:00
Bangladesh vs New Zealand,Grab The Piece,10.0,228,750,1000.0,2019-06-04 02:30:46,1280.0,2019-06-04 02:30:46,2019-05-30 23:25:34,2019-06-05 18:30:00
Bangladesh vs New Zealand,Mega Contest,15.0,176,650,2000.0,2019-06-04 02:29:37,640.0,2019-06-04 02:29:37,2019-05-30 23:25:34,2019-06-05 18:30:00
Australia vs West Indies,Grab The Piece,10.0,200,700,1000.0,2019-06-05 02:30:48,1000.0,2019-06-05 02:30:48,2019-05-30 23:25:34,2019-06-06 15:30:00
Australia vs West Indies,Mega Contest,15.0,152,650,2000.0,2019-06-05 02:29:36,280.0,2019-06-05 02:29:36,2019-05-30 23:25:34,2019-06-06 15:30:00
Australia vs West Indies,Spicy Battle,30.0,25,25,520.0,2019-06-05 14:35:41,230.0,2019-06-05 14:35:41,2019-05-30 23:25:34,2019-06-06 15:30:00
Pakistan vs Sri Lanka,Spicy Battle,30.0,25,25,520.0,2019-06-06 14:23:44,230.0,2019-06-06 14:23:44,2019-05-30 23:25:34,2019-06-07 15:30:00
Pakistan vs Sri Lanka,Grab The Piece,10.0,231,750,1000.0,2019-06-06 02:53:56,1310.0,2019-06-06 02:53:56,2019-05-30 23:25:34,2019-06-07 15:30:00
Pakistan vs Sri Lanka,Mega Contest,15.0,183,700,2000.0,2019-06-06 02:52:30,745.0,2019-06-06 02:52:30,2019-05-30 23:25:34,2019-06-07 15:30:00
England vs Bangladesh,Spicy Battle,30.0,25,25,520.0,2019-06-07 14:02:22,230.0,2019-06-07 14:02:22,2019-05-30 23:25:34,2019-06-08 15:30:00
England vs Bangladesh,Grab The Piece,10.0,334,750,1000.0,2019-06-07 02:19:54,2340.0,2019-06-07 02:19:54,2019-05-30 23:25:34,2019-06-08 15:30:00
England vs Bangladesh,Mega Contest,15.0,259,700,2000.0,2019-06-07 02:18:45,1885.0,2019-06-07 02:18:45,2019-05-30 23:25:34,2019-06-08 15:30:00
Afghanistan vs New Zealand,Spicy Battle,30.0,25,25,520.0,2019-06-07 14:31:51,230.0,2019-06-07 14:31:51,2019-05-30 23:25:34,2019-06-08 18:30:00
Afghanistan vs New Zealand,Grab The Piece,10.0,171,750,1000.0,2019-06-07 02:31:46,710.0,2019-06-07 02:31:46,2019-05-30 23:25:34,2019-06-08 18:30:00
Afghanistan vs New Zealand,Mega Contest,15.0,163,700,2000.0,2019-06-07 02:30:24,445.0,2019-06-07 02:30:24,2019-05-30 23:25:34,2019-06-08 18:30:00
India vs Australia,Spicy Battle,30.0,25,25,520.0,2019-06-08 14:27:22,230.0,2019-06-08 14:27:22,2019-05-30 23:25:34,2019-06-09 15:30:00
India vs Australia,Grab The Piece,10.0,286,750,1000.0,2019-06-08 02:07:12,1860.0,2019-06-08 02:07:12,2019-05-30 23:25:34,2019-06-09 15:30:00
India vs Australia,Mega Contest,15.0,255,700,2000.0,2019-06-08 02:05:49,1825.0,2019-06-08 02:05:49,2019-05-30 23:25:34,2019-06-09 15:30:00
South Africa vs West Indies,Spicy Battle,30.0,25,25,520.0,2019-06-09 14:26:25,230.0,2019-06-09 14:26:25,2019-05-30 23:25:34,2019-06-10 15:30:00
South Africa vs West Indies,Grab The Piece,10.0,277,750,1000.0,2019-06-09 02:10:27,1770.0,2019-06-09 02:10:27,2019-05-30 23:25:34,2019-06-10 15:30:00
South Africa vs West Indies,Mega Contest,15.0,249,700,2000.0,2019-06-09 02:08:44,1735.0,2019-06-09 02:08:44,2019-05-30 23:25:34,2019-06-10 15:30:00
Bangladesh vs Sri Lanka,Spicy Battle,30.0,25,25,520.0,2019-06-10 14:18:30,230.0,2019-06-10 14:18:30,2019-05-30 23:25:34,2019-06-11 15:30:00
Bangladesh vs Sri Lanka,Grab The Piece,10.0,466,750,1200.0,2019-06-10 02:10:59,3460.0,2019-06-10 02:10:59,2019-05-30 23:25:34,2019-06-11 15:30:00
Bangladesh vs Sri Lanka,Mega Contest,15.0,366,700,2300.0,2019-06-10 02:06:00,3190.0,2019-06-10 02:06:00,2019-05-30 23:25:34,2019-06-11 15:30:00
Australia vs Pakistan,Grab The Piece,10.0,434,750,1200.0,2019-06-11 00:46:23,3140.0,2019-06-11 00:46:23,2019-05-30 23:25:34,2019-06-12 15:30:00
Australia vs Pakistan,Mega Contest,15.0,352,700,2300.0,2019-06-11 00:44:32,2980.0,2019-06-11 00:44:32,2019-05-30 23:25:34,2019-06-12 15:30:00
Australia vs Pakistan,Spicy Battle,30.0,25,25,520.0,2019-06-11 14:03:09,230.0,2019-06-11 14:03:09,2019-05-30 23:25:34,2019-06-12 15:30:00
India vs New Zealand,Spicy Battle Extra,30.0,25,25,520.0,2019-06-12 14:56:01,230.0,2019-06-12 14:56:01,2019-05-30 23:25:34,2019-06-13 15:30:00
India vs New Zealand,Spicy Battle,30.0,25,25,520.0,2019-06-12 14:14:21,230.0,2019-06-12 14:14:21,2019-05-30 23:25:34,2019-06-13 15:30:00
India vs New Zealand,Grab The Piece,10.0,457,800,1200.0,2019-06-11 23:15:33,3370.0,2019-06-11 23:15:33,2019-05-30 23:25:34,2019-06-13 15:30:00
India vs New Zealand,Mega Contest,15.0,366,700,2300.0,2019-06-11 23:12:52,3190.0,2019-06-11 23:12:52,2019-05-30 23:25:34,2019-06-13 15:30:00
England vs West Indies,Spicy Battle Extra,30.0,25,25,520.0,2019-06-13 14:56:38,230.0,2019-06-13 14:56:38,2019-05-30 23:25:34,2019-06-14 15:30:00
England vs West Indies,Spicy Battle,30.0,25,25,520.0,2019-06-13 14:01:44,230.0,2019-06-13 14:01:44,2019-05-30 23:25:34,2019-06-14 15:30:00
England vs West Indies,Grab The Piece,10.0,479,800,1200.0,2019-06-13 00:35:48,3590.0,2019-06-13 00:35:48,2019-05-30 23:25:34,2019-06-14 15:30:00
England vs West Indies,Mega Contest,15.0,388,700,2300.0,2019-06-13 00:29:10,3520.0,2019-06-13 00:29:10,2019-05-30 23:25:34,2019-06-14 15:30:00
Sri Lanka vs Australia,Grab The Piece,10.0,395,800,1200.0,2019-06-13 23:42:39,2750.0,2019-06-13 23:42:39,2019-05-30 23:25:34,2019-06-15 15:30:00
Sri Lanka vs Australia,Mega Contest,15.0,358,700,2300.0,2019-06-13 23:38:28,3070.0,2019-06-13 23:38:28,2019-05-30 23:25:34,2019-06-15 15:30:00
Sri Lanka vs Australia,Spicy Battle Extra,30.0,25,25,520.0,2019-06-14 14:42:05,230.0,2019-06-14 14:42:05,2019-05-30 23:25:34,2019-06-15 15:30:00
Sri Lanka vs Australia,Spicy Battle,30.0,25,25,520.0,2019-06-14 13:38:10,230.0,2019-06-14 13:38:10,2019-05-30 23:25:34,2019-06-15 15:30:00
South Africa vs Afghanistan,Spicy Battle Extra,30.0,25,25,520.0,2019-06-14 14:42:08,230.0,2019-06-14 14:42:08,2019-05-30 23:25:34,2019-06-15 18:30:00
South Africa vs Afghanistan,Spicy Battle,30.0,24,25,520.0,2019-06-14 13:47:42,200.0,2019-06-14 13:47:42,2019-05-30 23:25:34,2019-06-15 18:30:00
South Africa vs Afghanistan,Grab The Piece,10.0,248,800,1200.0,2019-06-14 01:23:35,1280.0,2019-06-14 01:23:35,2019-05-30 23:25:34,2019-06-15 18:30:00
South Africa vs Afghanistan,Mega Contest,15.0,258,700,2300.0,2019-06-14 01:18:01,1570.0,2019-06-14 01:18:01,2019-05-30 23:25:34,2019-06-15 18:30:00
India vs Pakistan,Spicy Battle Extra,30.0,25,25,520.0,2019-06-15 14:45:07,230.0,2019-06-15 14:45:07,2019-05-30 23:25:34,2019-06-16 15:30:00
India vs Pakistan,Spicy Battle,30.0,25,25,520.0,2019-06-15 13:48:32,230.0,2019-06-15 13:48:32,2019-05-30 23:25:34,2019-06-16 15:30:00
India vs Pakistan,Grab The Piece,10.0,420,800,1200.0,2019-06-14 23:59:03,3000.0,2019-06-14 23:59:03,2019-05-30 23:25:34,2019-06-16 15:30:00
India vs Pakistan,Mega Contest,15.0,390,700,2300.0,2019-06-14 23:54:46,3550.0,2019-06-14 23:54:46,2019-05-30 23:25:34,2019-06-16 15:30:00
West Indies vs Bangladesh,Spicy Battle Extra,30.0,23,25,520.0,2019-06-16 14:40:23,170.0,2019-06-16 14:40:23,2019-05-30 23:25:34,2019-06-17 15:30:00
West Indies vs Bangladesh,Spicy Battle,30.0,21,25,520.0,2019-06-16 13:36:56,110.0,2019-06-16 13:36:56,2019-05-30 23:25:34,2019-06-17 15:30:00
West Indies vs Bangladesh,Grab The Piece,10.0,521,800,1200.0,2019-06-16 01:54:01,4010.0,2019-06-16 01:54:01,2019-05-30 23:25:34,2019-06-17 15:30:00
West Indies vs Bangladesh,Mega Contest,15.0,438,700,2300.0,2019-06-16 01:48:46,4270.0,2019-06-16 01:48:46,2019-05-30 23:25:34,2019-06-17 15:30:00
England vs Afghanistan,Spicy Battle Extra,30.0,25,25,520.0,2019-06-17 14:42:23,230.0,2019-06-17 14:42:23,2019-05-30 23:25:34,2019-06-18 15:30:00
England vs Afghanistan,Spicy Battle,30.0,25,25,520.0,2019-06-17 13:41:15,230.0,2019-06-17 13:41:15,2019-05-30 23:25:34,2019-06-18 15:30:00
England vs Afghanistan,Grab The Piece,10.0,514,800,1200.0,2019-06-17 00:11:11,3940.0,2019-06-17 00:11:11,2019-05-30 23:25:34,2019-06-18 15:30:00
England vs Afghanistan,Mega Contest,15.0,394,800,2300.0,2019-06-17 00:07:12,3610.0,2019-06-17 00:07:12,2019-05-30 23:25:34,2019-06-18 15:30:00
New Zealand vs South Africa,Spicy Battle,30.0,25,25,520.0,2019-06-18 13:49:44,230.0,2019-06-18 13:49:44,2019-05-30 23:25:34,2019-06-19 15:30:00
New Zealand vs South Africa,Grab The Piece,10.0,501,800,1200.0,2019-06-18 02:29:18,3810.0,2019-06-18 02:29:18,2019-05-30 23:25:34,2019-06-19 15:30:00
New Zealand vs South Africa,Mega Contest,15.0,368,800,2300.0,2019-06-18 02:25:32,3220.0,2019-06-18 02:25:32,2019-05-30 23:25:34,2019-06-19 15:30:00
New Zealand vs South Africa,Spicy Battle Extra,30.0,25,25,520.0,2019-06-18 14:53:17,230.0,2019-06-18 14:53:17,2019-05-30 23:25:34,2019-06-19 15:30:00
Australia vs Bangladesh,Spicy Battle Extra,30.0,25,25,520.0,2019-06-19 14:45:22,230.0,2019-06-19 14:45:22,2019-05-30 23:25:34,2019-06-20 15:30:00
Australia vs Bangladesh,Spicy Battle,30.0,25,25,520.0,2019-06-19 13:40:40,230.0,2019-06-19 13:40:40,2019-05-30 23:25:34,2019-06-20 15:30:00
Australia vs Bangladesh,Grab The Piece,10.0,800,1000,2400.0,2019-06-19 02:27:26,5600.0,2019-06-19 02:27:26,2019-05-30 23:25:34,2019-06-20 15:30:00
Australia vs Bangladesh,Mega Contest,15.0,634,1000,3800.0,2019-06-19 02:21:03,5710.0,2019-06-19 02:21:03,2019-05-30 23:25:34,2019-06-20 15:30:00
England vs Sri Lanka,Spicy Battle Extra,30.0,25,25,520.0,2019-06-20 14:53:04,230.0,2019-06-20 14:53:04,2019-05-30 23:25:34,2019-06-21 15:30:00
England vs Sri Lanka,Spicy Battle,30.0,25,25,520.0,2019-06-20 13:53:09,230.0,2019-06-20 13:53:09,2019-05-30 23:25:34,2019-06-21 15:30:00
England vs Sri Lanka,Grab The Piece,10.0,526,1000,2400.0,2019-06-20 02:25:53,2860.0,2019-06-20 02:25:53,2019-05-30 23:25:34,2019-06-21 15:30:00
England vs Sri Lanka,Mega Contest,15.0,461,1000,3800.0,2019-06-20 02:19:29,3115.0,2019-06-20 02:19:29,2019-05-30 23:25:34,2019-06-21 15:30:00
India vs Afghanistan,Grab The Piece,10.0,468,1000,2400.0,2019-06-21 01:24:34,2280.0,2019-06-21 01:24:34,2019-05-30 23:25:35,2019-06-22 15:30:00
India vs Afghanistan,Mega Contest,15.0,487,1000,3800.0,2019-06-21 01:17:47,3505.0,2019-06-21 01:17:47,2019-05-30 23:25:35,2019-06-22 15:30:00
India vs Afghanistan,Spicy Battle Extra,30.0,25,25,520.0,2019-06-21 14:46:22,230.0,2019-06-21 14:46:22,2019-05-30 23:25:35,2019-06-22 15:30:00
India vs Afghanistan,Spicy Battle,30.0,25,25,520.0,2019-06-21 13:44:56,230.0,2019-06-21 13:44:56,2019-05-30 23:25:35,2019-06-22 15:30:00
West Indies vs New Zealand,Spicy Battle Extra,30.0,25,25,520.0,2019-06-21 14:47:21,230.0,2019-06-21 14:47:21,2019-05-30 23:25:35,2019-06-22 18:30:00
West Indies vs New Zealand,Spicy Battle,30.0,25,25,520.0,2019-06-21 13:46:05,230.0,2019-06-21 13:46:05,2019-05-30 23:25:35,2019-06-22 18:30:00
West Indies vs New Zealand,Grab The Piece,10.0,305,1000,2400.0,2019-06-21 02:25:46,650.0,2019-06-21 02:25:46,2019-05-30 23:25:35,2019-06-22 18:30:00
West Indies vs New Zealand,Mega Contest,15.0,315,1000,3800.0,2019-06-21 02:19:17,925.0,2019-06-21 02:19:17,2019-05-30 23:25:35,2019-06-22 18:30:00
Pakistan vs South Africa,Spicy Battle Extra,30.0,25,25,520.0,2019-06-22 14:52:17,230.0,2019-06-22 14:52:17,2019-05-30 23:25:35,2019-06-23 15:30:00
Pakistan vs South Africa,Spicy Battle,30.0,24,25,520.0,2019-06-22 13:42:33,200.0,2019-06-22 13:42:33,2019-05-30 23:25:35,2019-06-23 15:30:00
Pakistan vs South Africa,Grab The Piece,10.0,369,1000,2400.0,2019-06-22 02:37:01,1290.0,2019-06-22 02:37:01,2019-05-30 23:25:35,2019-06-23 15:30:00
Pakistan vs South Africa,Mega Contest,15.0,424,1000,3800.0,2019-06-22 02:27:03,2560.0,2019-06-22 02:27:03,2019-05-30 23:25:35,2019-06-23 15:30:00
Bangladesh vs Afghanistan,Spicy Battle Extra,30.0,25,25,520.0,2019-06-23 14:50:44,230.0,2019-06-23 14:50:44,2019-05-30 23:25:35,2019-06-24 15:30:00
Bangladesh vs Afghanistan,Spicy Battle,30.0,25,25,520.0,2019-06-23 13:45:20,230.0,2019-06-23 13:45:20,2019-05-30 23:25:35,2019-06-24 15:30:00
Bangladesh vs Afghanistan,Grab The Piece,10.0,522,1000,2400.0,2019-06-23 01:29:29,2820.0,2019-06-23 01:29:29,2019-05-30 23:25:35,2019-06-24 15:30:00
Bangladesh vs Afghanistan,Mega Contest,15.0,584,1000,3800.0,2019-06-23 01:25:17,4960.0,2019-06-23 01:25:17,2019-05-30 23:25:35,2019-06-24 15:30:00
England vs Australia,Spicy Battle Extra II,30.0,25,25,520.0,2019-06-24 14:53:29,230.0,2019-06-24 14:53:29,2019-05-30 23:25:35,2019-06-25 15:30:00
England vs Australia,Spicy Battle Extra,30.0,25,25,520.0,2019-06-24 14:36:52,230.0,2019-06-24 14:36:52,2019-05-30 23:25:35,2019-06-25 15:30:00
England vs Australia,Spicy Battle,30.0,25,25,520.0,2019-06-24 14:09:23,230.0,2019-06-24 14:09:23,2019-05-30 23:25:35,2019-06-25 15:30:00
England vs Australia,Grab The Piece,10.0,343,1000,2400.0,2019-06-24 01:52:56,1030.0,2019-06-24 01:52:56,2019-05-30 23:25:35,2019-06-25 15:30:00
England vs Australia,Mega Contest,15.0,447,1000,3800.0,2019-06-24 01:49:19,2905.0,2019-06-24 01:49:19,2019-05-30 23:25:35,2019-06-25 15:30:00
